,Date,Symbol,Open,High,Low,Close,PrevClose,Volume,Turnover,VWAP,Trades,Daily_Return_%,MA_20,MA_50
2216,2003-03-25,TATAMOTORS,158,158.7,156,158.1,158.55,771979,121329998.2,157.17,,-0.2838221381,157.2625,159.065
2217,2003-03-26,TATAMOTORS,159,159.8,156.8,157.2,158.1,977118,154583100.8,158.2,,-0.569259962,157.12,158.976
2218,2003-03-27,TATAMOTORS,157.3,160.1,156.25,159.05,157.2,1713463,271217796.8,158.29,,1.176844784,156.9125,158.925
2219,2003-03-28,TATAMOTORS,159.3,159.3,155.6,157.1,159.05,826553,129650308.1,156.86,,-1.22602955,156.61,158.74
2220,2003-03-31,TATAMOTORS,157.3,158,154.15,155.65,157.1,613763,95351450.15,155.36,,-0.9229789943,156.285,158.577
2221,2003-04-01,TATAMOTORS,155.9,160.25,155.5,159.05,155.65,767256,121330015.6,158.13,,2.18438805,156.4275,158.414
2222,2003-04-02,TATAMOTORS,158.7,161.2,157.5,160.35,159.05,997430,159318213.2,159.73,,0.8173530336,156.655,158.32
2223,2003-04-03,TATAMOTORS,162,164.6,159.15,163,160.35,1559629,251929110.8,161.53,,1.652634861,157.07,158.308
2224,2003-04-04,TATAMOTORS,180,180,149.1,165.75,163,1252784,206368735.1,164.73,,1.687116564,157.6275,158.45
2225,2003-04-07,TATAMOTORS,165.15,169,165.15,167.25,165.75,1160202,194601410.7,167.73,,0.9049773756,158.2425,158.713
2226,2003-04-08,TATAMOTORS,167.25,167.25,163.25,163.85,167.25,1270783,209022265.5,164.48,,-2.032884903,158.77,158.937
2227,2003-04-09,TATAMOTORS,162.5,164.1,161.35,162.9,163.85,1056025,171541174.2,162.44,,-0.5797985963,159.355,159.146
2228,2003-04-10,TATAMOTORS,162.5,164.3,159.25,161.15,162.9,890475,144080693.1,161.8,,-1.074278699,159.885,159.349
2229,2003-04-11,TATAMOTORS,162,163,158.3,160.9,161.15,536598,86305152.15,160.84,,-0.1551349674,160.4225,159.495
2230,2003-04-15,TATAMOTORS,160,160.9,154.5,155.95,160.9,875169,137020155.7,156.56,,-3.076444997,160.5675,159.477
2231,2003-04-16,TATAMOTORS,156.3,158.5,156,157.3,155.95,731472,115002356.3,157.22,,0.8656620712,160.4775,159.419
2232,2003-04-17,TATAMOTORS,156.7,156.7,153.4,154.55,157.3,771588,119145100.2,154.42,,-1.748251748,160.1575,159.343
2233,2003-04-21,TATAMOTORS,154.4,155.75,151.6,154.25,154.55,1026682,158274700.2,154.16,,-0.1941119379,159.7325,159.169
2234,2003-04-22,TATAMOTORS,154,155.7,152.55,154.95,154.25,473894,73230085.85,154.53,,0.453808752,159.3425,158.988
2235,2003-04-23,TATAMOTORS,155.9,156.6,152.5,152.95,154.95,508813,78545255.95,154.37,,-1.290738948,159.0625,158.826
2236,2003-04-24,TATAMOTORS,154.05,154.85,148.5,149.5,152.95,3046624,457693021,150.23,,-2.255639098,158.6325,158.595
2237,2003-04-25,TATAMOTORS,150.05,151.6,149.05,150.9,149.5,1186917,178343635.2,150.26,,0.9364548495,158.3175,158.386
2238,2003-04-28,TATAMOTORS,150.1,155,150.1,154.35,150.9,883220,135244480.3,153.13,,2.286282306,158.0825,158.275
2239,2003-04-29,TATAMOTORS,155.05,155.65,152.75,153.35,154.35,741971,114593018,154.44,,-0.6478781989,157.895,158.171
2240,2003-04-30,TATAMOTORS,153,153.1,150,150.75,153.35,1470038,222170034.8,151.13,,-1.695467884,157.65,157.947
2186,2003-05-02,TATAMOTORS,151.5,152.4,149.1,150.85,150.75,1292452,194994557,150.87,,0.06633499171,157.24,157.741
2187,2003-05-05,TATAMOTORS,152.25,154.3,151.75,153.55,150.85,1534198,234724012,152.99,,1.789857474,156.9,157.57
2188,2003-05-06,TATAMOTORS,153.5,160.2,153.5,159.55,153.55,2366792,372639384.4,157.44,,3.90752198,156.7275,157.535
2189,2003-05-07,TATAMOTORS,157,161.5,157,161,159.55,2025120,324461171.5,160.22,,0.9088060169,156.49,157.533
2190,2003-05-08,TATAMOTORS,161,161.5,157,158.1,161,1219712,193498723.3,158.64,,-1.801242236,156.0325,157.436
2191,2003-05-09,TATAMOTORS,157,157.5,155.75,156.45,158.1,510233,79932207.3,156.66,,-1.043643264,155.6625,157.335
2192,2003-05-12,TATAMOTORS,156.7,159.6,155.8,157.7,156.45,526771,83106680.7,157.77,,0.798977309,155.4025,157.288
2193,2003-05-13,TATAMOTORS,158.5,159,156.1,156.9,157.7,595848,93756864.55,157.35,,-0.5072923272,155.19,157.162
2194,2003-05-14,TATAMOTORS,156.45,157,154.75,155.45,156.9,1639927,255153757.7,155.59,,-0.9241555131,154.9175,157.008
2195,2003-05-15,TATAMOTORS,157,159.6,155.55,158.65,155.45,808288,128006369.6,158.37,,2.058539723,155.0525,156.938
2196,2003-05-16,TATAMOTORS,159.9,161.05,156.5,157.05,158.65,2095613,330524429.6,157.72,,-1.008509297,155.04,156.955
2197,2003-05-19,TATAMOTORS,158,164.35,157.7,162,157.05,2799154,453698621.6,162.08,,3.151862464,155.4125,157.079
2198,2003-05-20,TATAMOTORS,160.5,164,160.5,163.25,162,1468662,238503945.4,162.4,,0.7716049383,155.8625,157.25
2199,2003-05-21,TATAMOTORS,164.9,168.1,163.1,164.6,163.25,2445873,406010746.2,166,,0.8269525268,156.345,157.45
2200,2003-05-22,TATAMOTORS,166,167,162.55,166.05,164.6,2069291,342316655.8,165.43,,0.8809234508,157,157.672
2201,2003-05-23,TATAMOTORS,166.5,172.9,166.2,171.75,166.05,3272312,556052868.2,169.93,,3.432700994,158.1125,158.041
2202,2003-05-26,TATAMOTORS,171.05,176.25,171.05,173.2,171.75,2463196,428714852.2,174.05,,0.8442503639,159.2275,158.481
2203,2003-05-27,TATAMOTORS,175,175,166.6,168.2,173.2,2438926,417400407.9,171.14,,-2.886836028,159.92,158.834
2204,2003-05-28,TATAMOTORS,169.9,169.9,163.15,166.05,168.2,2712503,448875104.8,165.48,,-1.27824019,160.555,159.152
2205,2003-05-29,TATAMOTORS,167,172.8,165.4,170.85,166.05,6233975,1061703000,170.31,,2.890695574,161.56,159.508
2206,2003-05-30,TATAMOTORS,173.3,174.8,170.9,171.7,170.85,2081044,359740666.2,172.87,,0.4975124378,162.6025,159.76
2207,2003-06-02,TATAMOTORS,172.9,177.4,171.25,172.8,171.7,2542646,444758630.4,174.92,,0.6406523005,163.565,159.997
2208,2003-06-03,TATAMOTORS,173,173.35,169.55,172.05,172.8,1218067,208793813.4,171.41,,-0.4340277778,164.19,160.183
2209,2003-06-04,TATAMOTORS,172.8,174.5,172.15,173.2,172.05,1233250,213557654.5,173.17,,0.6684103458,164.8,160.392
2210,2003-06-05,TATAMOTORS,176,182.8,175.1,181.95,173.2,4199145,753761282.6,179.5,,5.051963048,165.9925,160.86
2211,2003-06-06,TATAMOTORS,183.9,183.9,178,181.35,181.95,1893973,342098639.6,180.62,,-0.3297609233,167.2375,161.325
2212,2003-06-09,TATAMOTORS,183.05,185.25,180.1,183.8,181.35,1610540,296137414.5,183.87,,1.35097877,168.5425,161.857
2157,2003-06-10,TATAMOTORS,185.5,186.5,178.5,179.8,183.8,2098869,383990203.1,182.95,,-2.176278564,169.6875,162.272
2213,2003-06-10,TATAMOTORS,185.5,186.5,178.5,179.8,183.8,2098869,383990203.1,182.95,,-2.176278564,170.905,162.726
2158,2003-06-11,TATAMOTORS,180,182.95,177.7,180.5,179.8,1898132,341703847.5,180.02,,0.3893214683,171.9975,163.223
2159,2003-06-12,TATAMOTORS,182.5,184.95,180.1,184.4,180.5,2058024,376160334,182.78,,2.16066482,173.365,163.73
2160,2003-06-13,TATAMOTORS,185,185.8,182,182.8,184.4,1817922,334350449.1,183.92,,-0.8676789588,174.405,164.179
2161,2003-06-16,TATAMOTORS,182.9,184.45,180.6,183.85,182.8,1346722,245985166.6,182.65,,0.5743982495,175.435,164.596
2162,2003-06-17,TATAMOTORS,185,189,185,188.3,183.85,2745359,513286877.8,186.97,,2.420451455,176.62,165.047
2163,2003-06-18,TATAMOTORS,189,197.7,187.55,196.75,188.3,4498653,871546333.7,193.73,,4.487519915,178.155,165.637
2164,2003-06-19,TATAMOTORS,195.05,197.75,192.25,193.6,196.75,2943295,572823314.1,194.62,,-1.601016518,179.2475,166.232
2165,2003-06-20,TATAMOTORS,193.25,195.4,191,194.9,193.6,2291032,444317429.3,193.94,,0.6714876033,180.3325,166.872
2166,2003-06-23,TATAMOTORS,195.9,195.9,189.1,189.9,194.9,2769462,531826193.2,192.03,,-2.565418163,181.4175,167.447
2167,2003-06-24,TATAMOTORS,189.1,189.5,185.6,187,189.9,3998015,747862773.4,187.06,,-1.527119537,182.465,167.969
2168,2003-06-25,TATAMOTORS,188.1,192.95,187.8,192.35,187,2518494,480490888.4,190.79,,2.860962567,183.54,168.697
2169,2003-06-26,TATAMOTORS,194.7,196.5,191,195.4,192.35,3406068,661730222.2,194.28,,1.585651157,184.725,169.459
2170,2003-06-27,TATAMOTORS,194.2,204.9,193.5,203.15,195.4,7860938,1576521707,200.55,,3.966223132,186.2425,170.431
2171,2003-06-30,TATAMOTORS,200,201.35,197.25,198.05,203.15,2192932,436923387.4,199.24,,-2.510460251,187.5425,171.307
2172,2003-07-01,TATAMOTORS,199.95,202.4,196.1,199.95,198.05,3375543,674949592.3,199.95,,0.9593536986,188.88,172.207
2173,2003-07-02,TATAMOTORS,201.5,207,201,205.35,199.95,3645002,745833395.3,204.62,,2.700675169,190.05,173.255
2174,2003-07-03,TATAMOTORS,208,208,203.1,204.15,205.35,2072067,425994404.2,205.59,,-0.5843681519,191.19,174.348
2175,2003-07-04,TATAMOTORS,205.8,206,202,204.8,204.15,1779075,362333937.7,203.66,,0.3183933382,192.24,175.426
2176,2003-07-07,TATAMOTORS,206.2,212.6,206,211.55,204.8,4221546,886460770.9,209.98,,3.295898438,193.8275,176.57
2177,2003-07-08,TATAMOTORS,213.5,214.4,209.7,210.85,211.55,2188929,462531072.1,211.3,,-0.3308910423,195.38,177.72
2178,2003-07-09,TATAMOTORS,211.05,212.25,205.05,209.6,210.85,4085469,852176749.8,208.59,,-0.5928385108,196.835,178.897
2179,2003-07-10,TATAMOTORS,210.3,216.95,207.4,214.4,209.6,1823254,386278243.3,211.86,,2.290076336,198.335,180.168
2180,2003-07-11,TATAMOTORS,214,219.25,214,216.5,214.4,2292787,497915257.2,217.17,,0.9794776119,200.02,181.427
2181,2003-07-14,TATAMOTORS,217.5,219.35,215.05,217.7,216.5,1947957,424074900.2,217.7,,0.5542725173,201.7125,182.59
2182,2003-07-15,TATAMOTORS,217.95,218.95,211.25,214.7,217.7,2581078,552935295.6,214.23,,-1.378043179,203.0325,183.664
2183,2003-07-16,TATAMOTORS,214.5,222,214.35,220.95,214.7,2833638,620163393.3,218.86,,2.911038659,204.2425,184.921
2184,2003-07-17,TATAMOTORS,222.05,225,216.25,217.75,220.95,3775409,836116003.1,221.46,,-1.448291469,205.45,186.147
2185,2003-07-18,TATAMOTORS,214,227.4,213.5,225.55,217.75,5641241,1250387790,221.65,,3.582089552,206.9825,187.504
2128,2003-07-21,TATAMOTORS,228.5,228.5,214.2,215.7,225.55,9953669,2202015825,221.23,,-4.367102638,208.2725,188.68
2129,2003-07-22,TATAMOTORS,213.9,216.25,206.15,208.05,215.7,6834584,1444257101,211.32,,-3.54659249,209.325,189.732
2130,2003-07-23,TATAMOTORS,210.5,214.7,209.25,213.3,208.05,6002104,1274645246,212.37,,2.523431867,210.3725,190.825
2131,2003-07-24,TATAMOTORS,215,215.75,210.25,213.1,213.3,4375080,927035476.8,211.89,,-0.09376465073,211.2575,191.946
2132,2003-07-25,TATAMOTORS,214,223.75,213.6,222.55,213.1,5567708,1224799497,219.98,,4.434537776,212.2275,193.157
2133,2003-07-28,TATAMOTORS,225.9,232.9,225,229.35,222.55,5952219,1361412449,228.72,,3.055493148,213.7925,194.479
2134,2003-07-29,TATAMOTORS,227.25,231.35,223.4,230.35,229.35,4029652,915991863.8,227.31,,0.4360148245,215.3125,195.794
2135,2003-07-30,TATAMOTORS,231,234.65,211.9,232.3,230.35,3691171,856053735.9,231.92,,0.8465378771,216.66,197.119
2136,2003-07-31,TATAMOTORS,231.5,232.75,223.6,225.9,232.3,3536905,809890391.8,228.98,,-2.755058115,217.7475,198.202
2137,2003-08-01,TATAMOTORS,229,239.8,223.7,238.6,225.9,5628377,1311779946,233.07,,5.621956618,219.4375,199.51
2138,2003-08-04,TATAMOTORS,236.9,243.15,236,241.8,238.6,4547910,1091883081,240.08,,1.341156748,220.95,200.982
2139,2003-08-05,TATAMOTORS,243,243.4,232.55,233.55,241.8,4358640,1033522535,237.12,,-3.41191067,222.085,202.332
2140,2003-08-06,TATAMOTORS,232.1,237.95,228.55,231.65,233.55,5518491,1291106967,233.96,,-0.8135302933,223.1875,203.548
2141,2003-08-07,TATAMOTORS,237.35,242.95,234.1,240.75,231.65,4471719,1061737488,237.43,,3.928340168,224.505,204.929
2142,2003-08-08,TATAMOTORS,242.8,247.9,241.75,245.75,240.75,4868979,1194686203,245.37,,2.076843198,225.9675,206.388
2143,2003-08-11,TATAMOTORS,242.3,249.2,241.55,247.25,245.75,5089150,1250630146,245.74,,0.6103763988,227.445,207.892
2144,2003-08-12,TATAMOTORS,249,255,243.8,245.6,247.25,4220099,1046235507,247.92,,-0.6673407482,228.99,209.34
2145,2003-08-13,TATAMOTORS,245,248.9,241.8,248.05,245.6,3539143,868948106.6,245.53,,0.9975570033,230.345,210.662
2146,2003-08-14,TATAMOTORS,249.95,255.75,247.3,254.4,248.05,6482622,1633596999,252,,2.559967748,232.1775,212.123
2147,2003-08-18,TATAMOTORS,255,260.4,245.5,259.3,254.4,3451263,887342615.5,257.11,,1.926100629,233.865,213.633
2148,2003-08-19,TATAMOTORS,260.55,264.7,254,256.55,259.3,2413060,619909458.4,256.9,,-1.060547628,235.9075,215.168
2149,2003-08-20,TATAMOTORS,258.9,262.55,255.3,258.3,256.55,2658744,690504096.3,259.71,,0.6821282401,238.42,216.738
2150,2003-08-21,TATAMOTORS,260,263.4,257.8,261.1,258.3,2610903,681924618.3,261.18,,1.08401084,240.81,218.35
2151,2003-08-22,TATAMOTORS,262.5,264.2,258.55,262.25,261.1,1995568,522555010.4,261.86,,0.4404442742,243.2675,219.907
2152,2003-08-25,TATAMOTORS,264,268,250.15,257.9,262.25,4034647,1049742999,260.18,,-1.658722593,245.035,221.409
2153,2003-08-26,TATAMOTORS,258,272,256.35,270.35,257.9,5188484,1378628982,265.71,,4.827452501,247.085,223.139
2154,2003-08-27,TATAMOTORS,272,277.85,271.1,274.9,270.35,3804468,1046693952,275.12,,1.683003514,249.3125,224.871
2155,2003-08-28,TATAMOTORS,274.7,277.5,269,273.9,274.9,4036483,1098234545,272.08,,-0.3637686431,251.3925,226.414
2156,2003-08-29,TATAMOTORS,277.6,285.75,273.1,281.05,273.9,3224464,908729202.1,281.82,,2.610441767,254.15,228.163
2100,2003-08-29,TATAMOTORS,277.6,285.75,273.1,281.05,273.9,3224464,908729202.1,281.82,,2.610441767,256.2725,229.886
2101,2003-09-01,TATAMOTORS,285,285,276.05,280.15,281.05,2685029,750137261.5,279.38,,-0.3202277175,258.19,231.691
2102,2003-09-02,TATAMOTORS,281.9,290,274.3,286.7,280.15,3562581,1003203851,281.59,,2.338033197,260.8475,233.685
2103,2003-09-03,TATAMOTORS,288.9,288.9,275.6,277.45,286.7,4275847,1212887089,283.66,,-3.226369027,263.1375,235.387
2104,2003-09-04,TATAMOTORS,278.4,282.4,271.5,274.25,277.45,3811042,1055123676,276.86,,-1.153360966,264.8125,236.964
2105,2003-09-05,TATAMOTORS,278.7,285.4,276.55,283.4,274.25,4148516,1173107218,282.78,,3.336371923,266.695,238.569
2106,2003-09-08,TATAMOTORS,286.4,292.25,285.7,290.1,283.4,3853815,1116285055,289.66,,2.364149612,268.8375,240.41
2107,2003-09-09,TATAMOTORS,291.9,291.9,282,282.85,290.1,2612677,745817066,285.46,,-2.499138228,270.7,242.068
2108,2003-09-10,TATAMOTORS,285,288.5,279.1,287.25,282.85,2715999,772921406.3,284.58,,1.555594838,272.66,243.706
2109,2003-09-11,TATAMOTORS,286.7,291.3,284.3,285.5,287.25,2545247,732934629.5,287.96,,-0.6092254134,274.215,245.333
2110,2003-09-12,TATAMOTORS,287,288,277.65,279.7,285.5,2349063,664042469.6,282.68,,-2.031523643,275.235,246.831
2111,2003-09-15,TATAMOTORS,280,280,267.05,269.6,279.7,2472992,676043394.7,273.37,,-3.611011798,275.8875,247.992
2112,2003-09-16,TATAMOTORS,269.8,282.9,264,281.45,269.6,3449381,948719051.9,275.04,,4.395400593,277.045,249.404
2113,2003-09-17,TATAMOTORS,285,288.25,277.5,279.8,281.45,2539625,721455108.7,284.08,,-0.5862497779,277.98,250.808
2114,2003-09-18,TATAMOTORS,278.9,278.9,266.1,267.1,279.8,3681559,999147256.7,271.39,,-4.538956397,278.2225,251.862
2115,2003-09-19,TATAMOTORS,269.95,275.9,259.2,273,267.1,6066547,1630176273,268.72,,2.20891052,278.9775,252.992
2116,2003-09-22,TATAMOTORS,276,278.5,269.2,272.1,273,4548993,1243738750,273.41,,-0.3296703297,279.065,254.08
2117,2003-09-23,TATAMOTORS,270.5,293.9,270.5,289.65,272.1,8073756,2271825407,281.38,,6.44983462,279.8025,255.579
2118,2003-09-24,TATAMOTORS,293,297.7,288.1,295.9,289.65,4701612,1380275381,293.57,,2.157776627,280.9025,257.078
2119,2003-09-25,TATAMOTORS,295,300.9,288.55,291.65,295.9,5460965,1616119436,295.94,,-1.436296046,281.4325,258.556
2120,2003-09-26,TATAMOTORS,292.9,303.6,292.05,301.9,291.65,5595625,1671697699,298.75,,3.514486542,282.475,260.083
2121,2003-09-29,TATAMOTORS,302,308,300.1,305.8,301.9,3958706,1208532339,305.28,,1.291818483,283.7575,261.885
2122,2003-09-30,TATAMOTORS,309.75,309.75,303.5,307.45,305.8,2699932,827896302.4,306.64,,0.5395683453,284.795,263.873
2123,2003-10-01,TATAMOTORS,307,315.5,302,313.35,307.45,4137825,1286021407,310.8,,1.919011221,286.59,265.874
2124,2003-10-03,TATAMOTORS,315,319.7,313,318.55,313.35,2341173,741551162.5,316.74,,1.659486198,288.805,267.983
2125,2003-10-06,TATAMOTORS,320,344.4,319,341.2,318.55,5328354,1777629836,333.62,,7.110343745,291.695,270.356
2126,2003-10-07,TATAMOTORS,340,354.3,339.65,347.05,341.2,8262144,2876652855,348.17,,1.714536928,294.5425,272.71
2127,2003-10-08,TATAMOTORS,349,352.75,341.55,348.85,347.05,6125782,2120939970,346.23,,0.518657254,297.8425,275.08
2069,2003-10-08,TATAMOTORS,349,352.75,341.55,348.85,347.05,6125782,2120939970,346.23,,0.518657254,300.9225,277.411
2070,2003-10-09,TATAMOTORS,349.3,362.25,345.7,356.45,348.85,6299800,2212853928,351.26,,2.178586785,304.47,280.022
2071,2003-10-10,TATAMOTORS,424.9,424.9,360,372,356.45,8249016,3034854205,367.9,,4.362463179,309.085,282.69
2072,2003-10-13,TATAMOTORS,371.85,388.5,368.1,386.55,372,6574629,2497517145,379.87,,3.911290323,314.9325,285.585
2073,2003-10-14,TATAMOTORS,389.8,390,356,368.25,386.55,6654445,2516196443,378.12,,-4.734187039,319.2725,288.279
2074,2003-10-15,TATAMOTORS,371.8,381.3,363.95,379.5,368.25,8209598,3065687005,373.43,,3.054989817,324.2575,291.236
2075,2003-10-16,TATAMOTORS,382,391.5,380.3,385,379.5,6528380,2527835115,387.21,,1.449275362,330.1525,294.121
2076,2003-10-17,TATAMOTORS,384,394,381.1,384.15,385,5147779,1994610874,387.47,,-0.2207792208,335.71,296.889
2077,2003-10-20,TATAMOTORS,381,386.6,363.1,365.7,384.15,5270220,1977368072,375.2,,-4.802811402,340.39,299.258
2078,2003-10-21,TATAMOTORS,366.1,383,357.6,362.05,365.7,12817927,4771261648,372.23,,-0.9980858627,344.01,301.587
2079,2003-10-22,TATAMOTORS,366,373,363.1,368.1,362.05,8313178,3064040351,368.58,,1.671039912,347.62,303.988
2080,2003-10-23,TATAMOTORS,367.55,377.4,358.25,361.1,368.1,7280734,2694282418,370.06,,-1.901657158,351.0925,306.122
2081,2003-10-24,TATAMOTORS,363,379.95,352.3,375.95,361.1,9910667,3617848505,365.05,,4.112434229,354.795,308.455
2082,2003-10-25,TATAMOTORS,385,385,378.3,383.3,375.95,2198248,841568223.9,382.84,,1.955047214,358.67,310.99
2083,2003-10-27,TATAMOTORS,382.15,388,363.85,366.4,383.3,9549008,3592589948,376.23,,-4.40907905,361.6175,313.152
2084,2003-10-28,TATAMOTORS,368,375.8,357.15,362.55,366.4,12637736,4635130467,366.77,,-1.050764192,364.0775,315.181
2085,2003-10-29,TATAMOTORS,368.5,371.5,351.6,364.8,362.55,19712289,7113523921,360.87,,0.6206040546,366.39,317.232
2086,2003-10-30,TATAMOTORS,367.9,370.4,362,364.35,364.8,8812628,3219269325,365.3,,-0.1233552632,367.5475,319.361
2087,2003-10-31,TATAMOTORS,366.2,376.8,364.5,374.5,364.35,6819664,2534974291,371.72,,2.785782901,368.92,321.444
2088,2003-11-03,TATAMOTORS,377.5,392.4,376.35,390.8,374.5,8623251,3327336537,385.86,,4.35246996,371.0175,323.762
2089,2003-11-04,TATAMOTORS,395,395,378,381.45,390.8,7771589,2993191015,385.15,,-2.392528147,372.6475,325.913
2090,2003-11-05,TATAMOTORS,388.9,394.8,377.65,383.15,381.45,10884055,4223059443,388,,0.4456678464,373.9825,327.955
2091,2003-11-06,TATAMOTORS,386,388.5,376.15,378.75,383.15,7387175,2815888797,381.19,,-1.14837531,374.32,329.909
2092,2003-11-07,TATAMOTORS,382.4,412,368.65,372.55,378.75,7645790,2884295746,377.24,,-1.636963696,373.62,331.757
2093,2003-11-10,TATAMOTORS,368,374.8,360.3,371.55,372.55,3778841,1392170463,368.41,,-0.2684203463,373.785,333.454
2094,2003-11-11,TATAMOTORS,373.4,375.5,365.25,368.5,371.55,4343260,1608142862,370.26,,-0.8208854797,373.235,335.275
2095,2003-11-12,TATAMOTORS,371,379,368.45,374.7,368.5,5410065,2024283064,374.17,,1.682496608,372.72,337.284
2096,2003-11-13,TATAMOTORS,375.5,382.75,372.6,375.7,374.7,8914425,3375444447,378.65,,0.2668801708,372.2975,339.13
2097,2003-11-14,TATAMOTORS,374.1,376.7,362.5,365.3,375.7,5260674,1952434027,371.14,,-2.76816609,372.2775,340.634
2098,2003-11-15,TATAMOTORS,365,372.5,361.65,368.95,365.3,1554650,569096778.7,366.06,,0.9991787572,372.6225,342.356
2099,2003-11-17,TATAMOTORS,370,388.5,368.1,386.55,368.95,6831845,2590751240,379.22,,4.770294078,373.545,344.342
2041,2003-11-17,TATAMOTORS,370,388.5,368.1,386.55,368.95,6831845,2590751240,379.22,,4.770294078,374.8175,346.363
2042,2003-11-18,TATAMOTORS,388,396.45,379.6,383.8,386.55,8557654,3324497465,388.48,,-0.7114215496,375.21,348.445
2043,2003-11-19,TATAMOTORS,380,382.8,375.65,378.6,383.8,7132016,2708453915,379.76,,-1.354872329,374.975,350.625
2044,2003-11-20,TATAMOTORS,379.95,390.35,374.1,376.05,378.6,6403871,2451368512,382.79,,-0.6735340729,375.4575,352.517
2045,2003-11-21,TATAMOTORS,376.05,389.9,367.25,386.6,376.05,8399777,3158348427,376,,2.805477995,376.66,354.653
2046,2003-11-24,TATAMOTORS,389.75,401.1,388.1,393.5,386.6,9230700,3651310354,395.56,,1.784790481,378.095,357.181
2047,2003-11-25,TATAMOTORS,397.6,410,392.15,408.35,393.5,8666957,3474758979,400.92,,3.773824651,380.295,359.888
2048,2003-11-27,TATAMOTORS,412.05,414.4,404.2,407,408.35,7662795,3141456021,409.96,,-0.3305987511,381.92,362.586
2049,2003-11-28,TATAMOTORS,409,412.8,405.4,408.55,407,6387009,2607958504,408.32,,0.3808353808,382.8075,364.964
2050,2003-12-01,TATAMOTORS,411.25,425.95,411.25,424.55,408.55,6389707,2683987268,420.05,,3.916289316,384.9625,367.537
2051,2003-12-02,TATAMOTORS,427,430.35,417.15,425,424.55,4932638,2081102283,421.9,,0.1059945825,387.055,370.204
2052,2003-12-03,TATAMOTORS,428.2,430.9,422.3,424.75,425,3918071,1673023749,427,,-0.05882352941,389.355,372.661
2053,2003-12-04,TATAMOTORS,424.6,429.9,420.5,424.95,424.75,3055428,1297546520,424.67,,0.04708652148,391.975,375.044
2054,2003-12-05,TATAMOTORS,426.65,431.5,412.5,414.65,424.95,4312091,1817547837,421.5,,-2.423814566,394.13,377.188
2055,2003-12-08,TATAMOTORS,415,419,408.2,415.55,414.65,4400351,1816186079,412.74,,0.2170505245,396.4825,379.232
2056,2003-12-09,TATAMOTORS,421.5,424.9,416.75,423.35,415.55,3411738,1433018683,420.03,,1.877030442,398.915,381.328
2057,2003-12-10,TATAMOTORS,424,428.2,417.95,421.1,423.35,3588076,1518873592,423.31,,-0.5314751388,401.185,382.926
